Gene1,Gene2,value
ENSG00000198938,ENSG00000130522,0.430261743
ENSG00000212907,ENSG00000130522,0.161184749
ENSG00000214753,ENSG00000130522,0.550377567
ENSG00000228253,ENSG00000130522,-0.001826219
ENSG00000229314,ENSG00000130522,-0.296971173
ENSG00000133392,ENSG00000130726,0.206574331
ENSG00000135472,ENSG00000130726,-0.295666132
ENSG00000135506,ENSG00000130726,0.619873749
ENSG00000135744,ENSG00000130726,-0.587582628
ENSG00000138834,ENSG00000130726,0.088560877
ENSG00000139899,ENSG00000130726,-0.160627116
ENSG00000141753,ENSG00000130726,0.211480106
ENSG00000143632,ENSG00000130726,0.079068721
ENSG00000149925,ENSG00000130726,0.503991854
ENSG00000159335,ENSG00000130726,0.402181123
ENSG00000161016,ENSG00000130726,0.900991076
ENSG00000163453,ENSG00000130726,0.02768209
ENSG00000166165,ENSG00000130726,-0.15814075
ENSG00000166963,ENSG00000130726,-0.257068808
ENSG00000167468,ENSG00000130726,0.673377193
ENSG00000167658,ENSG00000130726,0.833162185
ENSG00000167676,ENSG00000130726,0.201574852
ENSG00000169564,ENSG00000130726,0.751697761
ENSG00000169710,ENSG00000130726,0.502208415
ENSG00000171223,ENSG00000130726,0.613343614
ENSG00000171560,ENSG00000130726,-0.253350932
ENSG00000172270,ENSG00000130726,0.660518472
ENSG00000172660,ENSG00000130726,0.8164867
ENSG00000173432,ENSG00000130726,0.087303379
ENSG00000174231,ENSG00000130726,0.911998027
ENSG00000174437,ENSG00000130726,0.210300276
ENSG00000177469,ENSG00000130726,0.179910458
ENSG00000177666,ENSG00000130726,0.492900162
ENSG00000178209,ENSG00000130726,0.797779767
ENSG00000178719,ENSG00000130726,0.684491392
ENSG00000179218,ENSG00000130726,0.569768264
ENSG00000179262,ENSG00000130726,0.686156886
ENSG00000181222,ENSG00000130726,0.781906925
ENSG00000184009,ENSG00000130726,0.712792579
ENSG00000184897,ENSG00000130726,0.902040188
ENSG00000185650,ENSG00000130726,0.699184025
ENSG00000185883,ENSG00000130726,0.464168223
ENSG00000186081,ENSG00000130726,0.222013092
ENSG00000189060,ENSG00000130726,0.617163354
ENSG00000196091,ENSG00000130726,-0.059157013
ENSG00000196218,ENSG00000130726,0.015392273
ENSG00000196361,ENSG00000130726,-0.290267435
ENSG00000196754,ENSG00000130726,0.313985971
ENSG00000197102,ENSG00000130726,0.559675576
ENSG00000197249,ENSG00000130726,0.058408352
ENSG00000197711,ENSG00000130726,-0.040967926
ENSG00000197766,ENSG00000130726,0.322850862
ENSG00000198695,ENSG00000130726,-0.200184087
ENSG00000198712,ENSG00000130726,-0.294233742
ENSG00000198727,ENSG00000130726,0.104278033
ENSG00000198763,ENSG00000130726,-0.375473504
ENSG00000198786,ENSG00000130726,-0.133029637
ENSG00000198804,ENSG00000130726,-0.557168537
ENSG00000198840,ENSG00000130726,-0.07235304
ENSG00000198886,ENSG00000130726,-0.158622708
ENSG00000198888,ENSG00000130726,-0.017907849
ENSG00000198899,ENSG00000130726,-0.474898274
ENSG00000198938,ENSG00000130726,-0.02200003
ENSG00000212907,ENSG00000130726,-0.29476366
ENSG00000214753,ENSG00000130726,0.717563645
ENSG00000228253,ENSG00000130726,-0.426019445
ENSG00000229314,ENSG00000130726,-0.248992076
ENSG00000135472,ENSG00000133392,0.304955601
ENSG00000135506,ENSG00000133392,0.451291322
ENSG00000135744,ENSG00000133392,0.304974629
ENSG00000138834,ENSG00000133392,-0.046224357
ENSG00000139899,ENSG00000133392,-0.017381134
ENSG00000141753,ENSG00000133392,0.54523504
ENSG00000143632,ENSG00000133392,0.676386775
ENSG00000149925,ENSG00000133392,0.134881103
ENSG00000159335,ENSG00000133392,0.422480553
ENSG00000161016,ENSG00000133392,0.182064205
ENSG00000163453,ENSG00000133392,0.718484312
ENSG00000166165,ENSG00000133392,0.327259012
ENSG00000166963,ENSG00000133392,0.3737093
ENSG00000167468,ENSG00000133392,0.633959663
ENSG00000167658,ENSG00000133392,0.443408496
ENSG00000167676,ENSG00000133392,0.731533489
ENSG00000169564,ENSG00000133392,0.592198907
ENSG00000169710,ENSG00000133392,-0.193367129
ENSG00000171223,ENSG00000133392,0.537686048
ENSG00000171560,ENSG00000133392,-0.044415751
ENSG00000172270,ENSG00000133392,0.676392749
ENSG00000172660,ENSG00000133392,0.183689866
ENSG00000173432,ENSG00000133392,0.47710361
ENSG00000174231,ENSG00000133392,0.238718045
ENSG00000174437,ENSG00000133392,0.205460041
ENSG00000177469,ENSG00000133392,0.647463753
ENSG00000177666,ENSG00000133392,0.681508402
ENSG00000178209,ENSG00000133392,0.10928688
ENSG00000178719,ENSG00000133392,0.249147147
ENSG00000179218,ENSG00000133392,0.229056312
ENSG00000179262,ENSG00000133392,0.545810894
ENSG00000181222,ENSG00000133392,0.076951403
ENSG00000184009,ENSG00000133392,0.090512697
ENSG00000184897,ENSG00000133392,0.229335113
ENSG00000185650,ENSG00000133392,0.513569934
ENSG00000185883,ENSG00000133392,0.492951862
ENSG00000186081,ENSG00000133392,0.201975861
ENSG00000189060,ENSG00000133392,-0.225185303
ENSG00000196091,ENSG00000133392,0.643674892
ENSG00000196218,ENSG00000133392,0.401502489
ENSG00000196361,ENSG00000133392,-0.012228787
ENSG00000196754,ENSG00000133392,-0.15868948
ENSG00000197102,ENSG00000133392,0.124299344
ENSG00000197249,ENSG00000133392,0.091260033
ENSG00000197711,ENSG00000133392,0.444148834
ENSG00000197766,ENSG00000133392,0.847116195
ENSG00000198695,ENSG00000133392,0.085988448
ENSG00000198712,ENSG00000133392,0.417903012
ENSG00000198727,ENSG00000133392,0.712664016
ENSG00000198763,ENSG00000133392,0.544177078
ENSG00000198786,ENSG00000133392,0.120424621
ENSG00000198804,ENSG00000133392,0.224193354
ENSG00000198840,ENSG00000133392,0.791919728
ENSG00000198886,ENSG00000133392,0.586492801
ENSG00000198888,ENSG00000133392,0.720032662
ENSG00000198899,ENSG00000133392,0.462427805
ENSG00000198938,ENSG00000133392,0.686213867
ENSG00000212907,ENSG00000133392,0.562376218
ENSG00000214753,ENSG00000133392,0.079358408
ENSG00000228253,ENSG00000133392,0.367460229
ENSG00000229314,ENSG00000133392,-0.036505286
ENSG00000135506,ENSG00000135472,-0.231690827
ENSG00000135744,ENSG00000135472,0.580324004
ENSG00000138834,ENSG00000135472,0.728599377
ENSG00000139899,ENSG00000135472,0.780058202
ENSG00000141753,ENSG00000135472,-0.169412052
ENSG00000143632,ENSG00000135472,0.026633386
ENSG00000149925,ENSG00000135472,-0.278277063
ENSG00000159335,ENSG00000135472,0.310414701
ENSG00000161016,ENSG00000135472,-0.550529834
ENSG00000163453,ENSG00000135472,0.119324363
ENSG00000166165,ENSG00000135472,0.779190944
ENSG00000166963,ENSG00000135472,0.884133863
ENSG00000167468,ENSG00000135472,-0.18702194
ENSG00000167658,ENSG00000135472,-0.403941669
ENSG00000167676,ENSG00000135472,-0.17697236
ENSG00000169564,ENSG00000135472,-0.336136585
ENSG00000169710,ENSG00000135472,-0.194892385
ENSG00000171223,ENSG00000135472,-0.447230744
ENSG00000171560,ENSG00000135472,-0.348626333
ENSG00000172270,ENSG00000135472,-0.132441835
ENSG00000172660,ENSG00000135472,0.024621352
ENSG00000173432,ENSG00000135472,-0.427498311
ENSG00000174231,ENSG00000135472,-0.178656423
ENSG00000174437,ENSG00000135472,-0.0936544
ENSG00000177469,ENSG00000135472,-0.032351324
ENSG00000177666,ENSG00000135472,-0.065928978
ENSG00000178209,ENSG00000135472,-0.482491629
ENSG00000178719,ENSG00000135472,-0.108704303
ENSG00000179218,ENSG00000135472,-0.609866373
ENSG00000179262,ENSG00000135472,-0.259501708
ENSG00000181222,ENSG00000135472,0.025548504
ENSG00000184009,ENSG00000135472,-0.454992869
ENSG00000184897,ENSG00000135472,-0.096758647
ENSG00000185650,ENSG00000135472,-0.423645803
ENSG00000185883,ENSG00000135472,0.439641765
ENSG00000186081,ENSG00000135472,-0.275481023
ENSG00000189060,ENSG00000135472,-0.169944037
ENSG00000196091,ENSG00000135472,0.178993778
ENSG00000196218,ENSG00000135472,0.540289061
ENSG00000196361,ENSG00000135472,0.891014626
ENSG00000196754,ENSG00000135472,-0.310551905
ENSG00000197102,ENSG00000135472,0.260942553
ENSG00000197249,ENSG00000135472,-0.604691851
ENSG00000197711,ENSG00000135472,-0.257934201
ENSG00000197766,ENSG00000135472,-0.078574369
ENSG00000198695,ENSG00000135472,-0.160733889
ENSG00000198712,ENSG00000135472,0.386747817
ENSG00000198727,ENSG00000135472,0.286715502
ENSG00000198763,ENSG00000135472,0.611367717
ENSG00000198786,ENSG00000135472,0.092822283
ENSG00000198804,ENSG00000135472,0.106250783
ENSG00000198840,ENSG00000135472,0.366184173
ENSG00000198886,ENSG00000135472,0.349083001
ENSG00000198888,ENSG00000135472,0.405491428
ENSG00000198899,ENSG00000135472,0.400793709
ENSG00000198938,ENSG00000135472,0.508971469
ENSG00000212907,ENSG00000135472,0.394848945
ENSG00000214753,ENSG00000135472,0.250493838
ENSG00000228253,ENSG00000135472,0.421682802
ENSG00000229314,ENSG00000135472,-0.378286083
ENSG00000135744,ENSG00000135506,-0.073875969
ENSG00000138834,ENSG00000135506,-0.048461168
ENSG00000139899,ENSG00000135506,-0.140678258
ENSG00000141753,ENSG00000135506,0.589558244
ENSG00000143632,ENSG00000135506,0.120908609
ENSG00000149925,ENSG00000135506,-0.000971899
ENSG00000159335,ENSG00000135506,0.682677569
ENSG00000161016,ENSG00000135506,0.70880128
ENSG00000163453,ENSG00000135506,0.342858394
ENSG00000166165,ENSG00000135506,-0.046798891
ENSG00000166963,ENSG00000135506,-0.161334465
ENSG00000167468,ENSG00000135506,0.754921103
ENSG00000167658,ENSG00000135506,0.728288902
ENSG00000167676,ENSG00000135506,0.543689882
ENSG00000169564,ENSG00000135506,0.704640311
ENSG00000169710,ENSG00000135506,0.470110831
ENSG00000171223,ENSG00000135506,0.7441032
ENSG00000171560,ENSG00000135506,0.16787223
ENSG00000172270,ENSG00000135506,0.693222385
ENSG00000172660,ENSG00000135506,0.542578981
ENSG00000173432,ENSG00000135506,0.563445685
ENSG00000174231,ENSG00000135506,0.513332772
ENSG00000174437,ENSG00000135506,-0.046822525
ENSG00000177469,ENSG00000135506,0.434887605
ENSG00000177666,ENSG00000135506,0.661613243
ENSG00000178209,ENSG00000135506,0.40010711
ENSG00000178719,ENSG00000135506,0.83140489
ENSG00000179218,ENSG00000135506,0.814235154
ENSG00000179262,ENSG00000135506,0.502592946
ENSG00000181222,ENSG00000135506,0.463317578
ENSG00000184009,ENSG00000135506,0.650228209
ENSG00000184897,ENSG00000135506,0.727060285
ENSG00000185650,ENSG00000135506,0.711886911
ENSG00000185883,ENSG00000135506,0.520275968
ENSG00000186081,ENSG00000135506,0.247591123
ENSG00000189060,ENSG00000135506,0.500473051
ENSG00000196091,ENSG00000135506,-0.022724802
ENSG00000196218,ENSG00000135506,-0.083575518
ENSG00000196361,ENSG00000135506,-0.321893071
ENSG00000196754,ENSG00000135506,0.083703123
ENSG00000197102,ENSG00000135506,0.053595954
ENSG00000197249,ENSG00000135506,0.455854151
ENSG00000197711,ENSG00000135506,0.473996832
ENSG00000197766,ENSG00000135506,0.608673447
ENSG00000198695,ENSG00000135506,0.024425618
ENSG00000198712,ENSG00000135506,-0.036669949
ENSG00000198727,ENSG00000135506,0.358758692
ENSG00000198763,ENSG00000135506,-0.099561407
ENSG00000198786,ENSG00000135506,0.036374059
ENSG00000198804,ENSG00000135506,-0.28616164
ENSG00000198840,ENSG00000135506,0.208074131
ENSG00000198886,ENSG00000135506,0.149460587
ENSG00000198888,ENSG00000135506,0.273199681
ENSG00000198899,ENSG00000135506,-0.1147008
ENSG00000198938,ENSG00000135506,0.194394866
ENSG00000212907,ENSG00000135506,0.0471829
ENSG00000214753,ENSG00000135506,0.372125013
ENSG00000228253,ENSG00000135506,-0.153218845
ENSG00000229314,ENSG00000135506,0.2109529
ENSG00000138834,ENSG00000135744,0.16119901
ENSG00000139899,ENSG00000135744,0.419453735
ENSG00000141753,ENSG00000135744,0.117432468
ENSG00000143632,ENSG00000135744,0.202634557
ENSG00000149925,ENSG00000135744,-0.420014125
ENSG00000159335,ENSG00000135744,0.224626679
ENSG00000161016,ENSG00000135744,-0.659114557
ENSG00000163453,ENSG00000135744,0.373440954
ENSG00000166165,ENSG00000135744,0.44459537
ENSG00000166963,ENSG00000135744,0.572911637
ENSG00000167468,ENSG00000135744,-0.177502149
ENSG00000167658,ENSG00000135744,-0.410599079
ENSG00000167676,ENSG00000135744,0.085958352
ENSG00000169564,ENSG00000135744,-0.230205654
ENSG00000169710,ENSG00000135744,-0.468443033
ENSG00000171223,ENSG00000135744,-0.290447295
ENSG00000171560,ENSG00000135744,0.441093174
ENSG00000172270,ENSG00000135744,-0.186077892
ENSG00000172660,ENSG00000135744,-0.290334773
ENSG00000173432,ENSG00000135744,0.088553247
ENSG00000174231,ENSG00000135744,-0.470167704
ENSG00000174437,ENSG00000135744,-0.070556947
ENSG00000177469,ENSG00000135744,0.182521299
ENSG00000177666,ENSG00000135744,-0.030255532
ENSG00000178209,ENSG00000135744,-0.628958184
ENSG00000178719,ENSG00000135744,-0.228126393
ENSG00000179218,ENSG00000135744,-0.240836599
ENSG00000179262,ENSG00000135744,-0.168935447
ENSG00000181222,ENSG00000135744,-0.489370922
ENSG00000184009,ENSG00000135744,-0.596212709
ENSG00000184897,ENSG00000135744,-0.437320893
ENSG00000185650,ENSG00000135744,-0.406216649
ENSG00000185883,ENSG00000135744,0.188970108
ENSG00000186081,ENSG00000135744,-0.388990111
ENSG00000189060,ENSG00000135744,-0.311714437
ENSG00000196091,ENSG00000135744,0.32321983
ENSG00000196218,ENSG00000135744,0.428825627
ENSG00000196361,ENSG00000135744,0.487273464
ENSG00000196754,ENSG00000135744,-0.500328923
ENSG00000197102,ENSG00000135744,-0.286944659
ENSG00000197249,ENSG00000135744,0.031190127
ENSG00000197711,ENSG00000135744,0.423710698
ENSG00000197766,ENSG00000135744,0.100189597
ENSG00000198695,ENSG00000135744,0.191229199
ENSG00000198712,ENSG00000135744,0.468246923
ENSG00000198727,ENSG00000135744,0.331812522
ENSG00000198763,ENSG00000135744,0.639920837
ENSG00000198786,ENSG00000135744,0.231597873
ENSG00000198804,ENSG00000135744,0.373034937
ENSG00000198840,ENSG00000135744,0.524335406
ENSG00000198886,ENSG00000135744,0.551064277
ENSG00000198888,ENSG00000135744,0.431847843
ENSG00000198899,ENSG00000135744,0.640539297
ENSG00000198938,ENSG00000135744,0.478165048
ENSG00000212907,ENSG00000135744,0.627991106
ENSG00000214753,ENSG00000135744,-0.264900753
ENSG00000228253,ENSG00000135744,0.640607091
ENSG00000229314,ENSG00000135744,0.42461737
ENSG00000139899,ENSG00000138834,0.86171353
ENSG00000141753,ENSG00000138834,-0.459091825
ENSG00000143632,ENSG00000138834,-0.294884663
ENSG00000149925,ENSG00000138834,-0.104818036
ENSG00000159335,ENSG00000138834,0.465470405
ENSG00000161016,ENSG00000138834,-0.170114952
ENSG00000163453,ENSG00000138834,-0.045698282
ENSG00000166165,ENSG00000138834,0.735044318
ENSG00000166963,ENSG00000138834,0.671798289
ENSG00000167468,ENSG00000138834,-0.152459114
ENSG00000167658,ENSG00000138834,-0.114450995
ENSG00000167676,ENSG00000138834,-0.410397988
ENSG00000169564,ENSG00000138834,-0.218461974
ENSG00000169710,ENSG00000138834,0.11789165
ENSG00000171223,ENSG00000138834,-0.357627532
ENSG00000171560,ENSG00000138834,-0.568352609
ENSG00000172270,ENSG00000138834,-0.04712582
ENSG00000172660,ENSG00000138834,0.372867005
ENSG00000173432,ENSG00000138834,-0.53667298
ENSG00000174231,ENSG00000138834,0.207755301
ENSG00000174437,ENSG00000138834,-0.038075672
ENSG00000177469,ENSG00000138834,-0.037748588
ENSG00000177666,ENSG00000138834,-0.100250058
ENSG00000178209,ENSG00000138834,-0.065206889
ENSG00000178719,ENSG00000138834,0.226190129
ENSG00000179218,ENSG00000138834,-0.417573137
ENSG00000179262,ENSG00000138834,-0.173888305
ENSG00000181222,ENSG00000138834,0.481107202
ENSG00000184009,ENSG00000138834,-0.162058113
ENSG00000184897,ENSG00000138834,0.297562841
ENSG00000185650,ENSG00000138834,-0.349928968
ENSG00000185883,ENSG00000138834,0.60452403
ENSG00000186081,ENSG00000138834,-0.078012042
ENSG00000189060,ENSG00000138834,0.246765968
ENSG00000196091,ENSG00000138834,-0.214418093
ENSG00000196218,ENSG00000138834,0.404375784
ENSG00000196361,ENSG00000138834,0.833746192
ENSG00000196754,ENSG00000138834,0.14046484
ENSG00000197102,ENSG00000138834,0.566086551
ENSG00000197249,ENSG00000138834,-0.681718486
ENSG00000197711,ENSG00000138834,-0.512192791
ENSG00000197766,ENSG00000138834,-0.336988477
ENSG00000198695,ENSG00000138834,-0.388801028
ENSG00000198712,ENSG00000138834,-0.046147477
ENSG00000198727,ENSG00000138834,-0.014111259
ENSG00000198763,ENSG00000138834,0.096926262
ENSG00000198786,ENSG00000138834,-0.079602562
ENSG00000198804,ENSG00000138834,-0.324751796
ENSG00000198840,ENSG00000138834,-0.086669406
ENSG00000198886,ENSG00000138834,-0.079098656
ENSG00000198888,ENSG00000138834,0.051220696
ENSG00000198899,ENSG00000138834,-0.10012397
ENSG00000198938,ENSG00000138834,0.101376343
ENSG00000212907,ENSG00000138834,-0.092717707
ENSG00000214753,ENSG00000138834,0.671233494
ENSG00000228253,ENSG00000138834,0.008537046
ENSG00000229314,ENSG00000138834,-0.573175126
ENSG00000141753,ENSG00000139899,-0.437209553
ENSG00000143632,ENSG00000139899,-0.260394806
ENSG00000149925,ENSG00000139899,-0.287718318
ENSG00000159335,ENSG00000139899,0.480672268
ENSG00000161016,ENSG00000139899,-0.383547317
ENSG00000163453,ENSG00000139899,-0.038776186
ENSG00000166165,ENSG00000139899,0.724120346
ENSG00000166963,ENSG00000139899,0.721954894
ENSG00000167468,ENSG00000139899,-0.282940802
ENSG00000167658,ENSG00000139899,-0.302011231
ENSG00000167676,ENSG00000139899,-0.368177567
ENSG00000169564,ENSG00000139899,-0.378163618
ENSG00000169710,ENSG00000139899,-0.047517965
ENSG00000171223,ENSG00000139899,-0.527443865
ENSG00000171560,ENSG00000139899,-0.363271771
ENSG00000172270,ENSG00000139899,-0.268011947
ENSG00000172660,ENSG00000139899,0.163165218
ENSG00000173432,ENSG00000139899,-0.476918896
ENSG00000174231,ENSG00000139899,-0.07086748
ENSG00000174437,ENSG00000139899,-0.230986222
ENSG00000177469,ENSG00000139899,-0.045744035
ENSG00000177666,ENSG00000139899,-0.133974324
ENSG00000178209,ENSG00000139899,-0.300924947
ENSG00000178719,ENSG00000139899,0.056681004
ENSG00000179218,ENSG00000139899,-0.530692403
ENSG00000179262,ENSG00000139899,-0.282478201
ENSG00000181222,ENSG00000139899,0.141618438
ENSG00000184009,ENSG00000139899,-0.410514288
ENSG00000184897,ENSG00000139899,0.077854289
ENSG00000185650,ENSG00000139899,-0.558914142
ENSG00000185883,ENSG00000139899,0.477348732
ENSG00000186081,ENSG00000139899,-0.301735396
ENSG00000189060,ENSG00000139899,0.113139506
ENSG00000196091,ENSG00000139899,-0.157993071
ENSG00000196218,ENSG00000139899,0.505693736
ENSG00000196361,ENSG00000139899,0.887905129
ENSG00000196754,ENSG00000139899,-0.098643107
ENSG00000197102,ENSG00000139899,0.31317266
ENSG00000197249,ENSG00000139899,-0.684046784
ENSG00000197711,ENSG00000139899,-0.360621522
ENSG00000197766,ENSG00000139899,-0.295968289
ENSG00000198695,ENSG00000139899,-0.349932044
ENSG00000198712,ENSG00000139899,0.10094
ENSG00000198727,ENSG00000139899,-0.007318391
ENSG00000198763,ENSG00000139899,0.25927815
ENSG00000198786,ENSG00000139899,-0.092770156
ENSG00000198804,ENSG00000139899,-0.210928865
ENSG00000198840,ENSG00000139899,-0.044993003
ENSG00000198886,ENSG00000139899,0.047065114
ENSG00000198888,ENSG00000139899,0.056824999
ENSG00000198899,ENSG00000139899,0.076083917
ENSG00000198938,ENSG00000139899,0.177178091
ENSG00000212907,ENSG00000139899,0.044206665
ENSG00000214753,ENSG00000139899,0.415732985
ENSG00000228253,ENSG00000139899,0.110948787
ENSG00000229314,ENSG00000139899,-0.349840404
ENSG00000143632,ENSG00000141753,0.392497384
ENSG00000149925,ENSG00000141753,0.013401429
ENSG00000159335,ENSG00000141753,0.068960181
ENSG00000161016,ENSG00000141753,0.361335354
ENSG00000163453,ENSG00000141753,0.189031004
ENSG00000166165,ENSG00000141753,-0.185746309
ENSG00000166963,ENSG00000141753,-0.225893613
ENSG00000167468,ENSG00000141753,0.570848695
ENSG00000167658,ENSG00000141753,0.342828756
ENSG00000167676,ENSG00000141753,0.615606862
ENSG00000169564,ENSG00000141753,0.454390148
ENSG00000169710,ENSG00000141753,0.125994924
ENSG00000171223,ENSG00000141753,0.585520227
ENSG00000171560,ENSG00000141753,0.303460858
ENSG00000172270,ENSG00000141753,0.424086127
ENSG00000172660,ENSG00000141753,0.136958247
ENSG00000173432,ENSG00000141753,0.552604316
ENSG00000174231,ENSG00000141753,-0.007996614
ENSG00000174437,ENSG00000141753,0.015052878
ENSG00000177469,ENSG00000141753,0.162465831
ENSG00000177666,ENSG00000141753,0.464278596
ENSG00000178209,ENSG00000141753,-0.001153216
ENSG00000178719,ENSG00000141753,0.273061846
ENSG00000179218,ENSG00000141753,0.466952548
